timestamp,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-20 13:10:27.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:28.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:29.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.100,,,,,,,,4.370270767028505,-4.200981563939817,0.0,0.0,-0.15999999999933995,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.200,,,,,,,,4.370268641939017,-4.20097897910632,-1.4210854715202004e-12,0.0,-0.48000000000173343,0.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.300,,,,,,,,4.370268302272652,-4.200978546844697,-2.353672812205332e-12,0.0,-0.5897435897432517,0.0,0.0,-0.4297435897435894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.400,,,,,,,,4.37026954359199,-4.2009802127333815,-9.325873406851315e-13,0.0,-0.33333333333381504,0.0,0.0,-0.49333333333333307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.500,,,,,,,,4.370268636657676,-4.200978939068342,-1.8207657603852567e-12,0.0,-0.5384615384613644,0.0,0.0,-0.5384615384615381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.600,,,,,,,,4.370268636657623,-4.200978939068237,-1.865174681370263e-12,0.0,-0.5384615384616738,0.0,0.0,-0.48717948717948684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
